iteracion,valor,gen
1,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
2,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
3,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
4,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
5,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
6,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
7,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
8,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
9,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
10,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
11,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
12,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
13,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
14,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
15,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
16,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
17,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
18,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
19,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
20,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
21,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
22,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
23,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4
24,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4 + 24
25,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4 + 24
26,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4 + 24
27,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4 + 24
28,3.229984800252952,26 * 27 / 6 - 13 + 21 / 9 / 25 / 23 * 8 * 10 * 4 + 24
